,Age,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,Work_accident,YearsInCurrentRole,YearsWithCurrManager,average_montly_hours,last_evaluation,number_project,satisfaction_level_Combined,YearsAtCompanyCombied,attrition_combined,salary_combined,BusinessTravel_numerical,Gender_numerical,EducationField_numerical,MaritalStatus_numerical,OverTime_numerical,JobRole_numerical,department_combined,promotion_5_year_combined,MonthtlyRateNormalized
109,22.0,15.0,2.0,3.0,1.0,1.0,15.0,3.0,3.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,4.0,0.0,0,1,1.0,0.0,2.0,0.0,0.0,2.0,2,1,4.0
110,51.0,1.0,1.0,2.0,3.0,3.0,20.0,4.0,3.0,0.0,23.0,1.0,2.0,0.0,12.0,8.0,200.0,0.72,4.0,1.0,13.0,0,2,2.0,0.0,2.0,0.0,0.0,4.0,2,0,4.0
111,34.0,7.0,1.0,1.0,2.0,1.0,24.0,4.0,4.0,0.0,9.0,3.0,3.0,0.0,7.0,6.0,200.0,0.72,4.0,3.0,9.0,1,2,2.0,1.0,0.0,0.0,1.0,2.0,2,1,4.0
112,54.0,26.0,4.0,4.0,4.0,2.0,12.0,3.0,3.0,0.0,23.0,3.0,3.0,0.0,3.0,4.0,200.0,0.72,4.0,4.0,5.0,0,2,0.0,0.0,5.0,0.0,1.0,5.0,3,1,2.0
113,24.0,18.0,2.0,3.0,1.0,0.0,12.0,3.0,3.0,1.0,6.0,2.0,3.0,0.0,3.0,2.0,200.0,0.72,4.0,3.0,5.0,0,1,1.0,1.0,0.0,1.0,0.0,2.0,2,1,2.0
114,34.0,6.0,3.0,2.0,2.0,6.0,15.0,3.0,3.0,1.0,12.0,3.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,2.0,1.0,0,1,1.0,0.0,0.0,2.0,0.0,1.0,2,1,2.0
115,37.0,3.0,3.0,3.0,3.0,2.0,12.0,3.0,1.0,0.0,12.0,3.0,3.0,0.0,3.0,3.0,200.0,0.72,4.0,4.0,5.0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2.0
116,34.0,5.0,3.0,2.0,3.0,2.0,12.0,3.0,4.0,0.0,14.0,6.0,3.0,0.0,10.0,8.0,200.0,0.72,4.0,1.0,11.0,0,2,1.0,0.0,2.0,0.0,0.0,5.0,2,1,0.0
117,36.0,11.0,2.0,3.0,3.0,0.0,14.0,3.0,3.0,1.0,10.0,6.0,3.0,0.0,7.0,8.0,200.0,0.72,4.0,4.0,9.0,0,2,2.0,0.0,4.0,1.0,0.0,0.0,1,1,4.0
118,36.0,3.0,1.0,3.0,1.0,5.0,22.0,4.0,1.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,4.0,1.0,0,1,1.0,0.0,0.0,2.0,0.0,2.0,2,1,0.0
119,43.0,26.0,3.0,3.0,4.0,1.0,12.0,3.0,4.0,2.0,25.0,3.0,4.0,0.0,12.0,12.0,200.0,0.72,4.0,4.0,25.0,0,2,2.0,1.0,0.0,1.0,1.0,5.0,1,1,3.0
120,30.0,23.0,1.0,1.0,1.0,1.0,25.0,4.0,3.0,3.0,10.0,2.0,2.0,0.0,7.0,9.0,200.0,0.72,4.0,3.0,10.0,0,0,2.0,1.0,0.0,2.0,0.0,1.0,2,1,4.0
121,33.0,22.0,3.0,3.0,2.0,0.0,13.0,3.0,1.0,1.0,8.0,2.0,4.0,0.0,7.0,7.0,200.0,0.72,4.0,2.0,7.0,0,2,0.0,1.0,3.0,1.0,0.0,0.0,1,1,2.0
122,56.0,14.0,2.0,3.0,1.0,9.0,18.0,3.0,1.0,3.0,7.0,2.0,3.0,0.0,4.0,3.0,200.0,0.72,4.0,2.0,5.0,1,1,1.0,0.0,0.0,1.0,1.0,1.0,2,1,0.0
123,51.0,6.0,1.0,3.0,5.0,7.0,13.0,3.0,3.0,0.0,23.0,5.0,3.0,0.0,18.0,15.0,200.0,0.72,4.0,3.0,20.0,0,2,1.0,1.0,0.0,0.0,0.0,7.0,2,0,0.0
124,31.0,6.0,2.0,1.0,2.0,4.0,18.0,3.0,2.0,0.0,12.0,3.0,2.0,0.0,7.0,7.0,200.0,0.72,4.0,3.0,7.0,1,2,1.0,1.0,0.0,1.0,1.0,0.0,1,0,3.0
125,26.0,6.0,3.0,2.0,1.0,1.0,19.0,3.0,3.0,0.0,5.0,3.0,2.0,0.0,4.0,3.0,200.0,0.72,4.0,2.0,5.0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,2,1,4.0
126,58.0,23.0,4.0,3.0,3.0,1.0,12.0,3.0,4.0,1.0,40.0,3.0,2.0,0.0,10.0,6.0,200.0,0.72,4.0,4.0,40.0,1,2,1.0,0.0,2.0,1.0,0.0,4.0,2,0,0.0
127,19.0,22.0,4.0,3.0,1.0,1.0,19.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,200.0,0.72,4.0,3.0,0.0,1,0,1.0,1.0,3.0,0.0,1.0,6.0,1,1,4.0
128,22.0,2.0,3.0,3.0,1.0,0.0,14.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,1.0,1.0,200.0,0.72,4.0,4.0,2.0,0,0,1.0,1.0,4.0,1.0,0.0,2.0,2,1,3.0
129,49.0,20.0,3.0,3.0,2.0,1.0,14.0,3.0,3.0,0.0,16.0,2.0,2.0,0.0,11.0,11.0,200.0,0.72,4.0,1.0,15.0,0,2,1.0,0.0,2.0,1.0,0.0,3.0,2,1,0.0
130,43.0,28.0,2.0,4.0,1.0,4.0,12.0,3.0,4.0,0.0,18.0,2.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,3.0,3.0,0,1,2.0,0.0,2.0,0.0,0.0,1.0,2,1,2.0
131,50.0,12.0,3.0,3.0,3.0,4.0,11.0,3.0,4.0,0.0,16.0,3.0,3.0,0.0,2.0,1.0,200.0,0.72,4.0,4.0,2.0,0,2,2.0,0.0,3.0,0.0,0.0,0.0,1,1,0.0
132,31.0,20.0,2.0,1.0,2.0,3.0,11.0,3.0,3.0,1.0,4.0,2.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,3.0,2.0,1,1,1.0,0.0,0.0,1.0,1.0,0.0,1,1,4.0
133,41.0,9.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,1.0,12.0,2.0,3.0,0.0,7.0,7.0,200.0,0.72,4.0,3.0,9.0,0,2,1.0,1.0,0.0,2.0,1.0,0.0,1,1,3.0
134,26.0,25.0,3.0,3.0,1.0,1.0,23.0,4.0,4.0,1.0,8.0,3.0,3.0,0.0,7.0,7.0,200.0,0.72,4.0,3.0,8.0,0,1,1.0,0.0,0.0,1.0,0.0,8.0,3,1,1.0
135,36.0,6.0,2.0,3.0,2.0,6.0,20.0,4.0,4.0,2.0,7.0,0.0,3.0,0.0,2.0,1.0,200.0,0.72,4.0,2.0,3.0,0,1,1.0,1.0,2.0,2.0,0.0,3.0,2,1,0.0
136,51.0,8.0,1.0,1.0,3.0,2.0,15.0,3.0,4.0,0.0,18.0,2.0,3.0,0.0,2.0,3.0,200.0,0.72,4.0,4.0,4.0,1,2,2.0,1.0,0.0,0.0,0.0,3.0,2,1,4.0
137,39.0,4.0,4.0,2.0,2.0,4.0,14.0,3.0,3.0,1.0,17.0,1.0,4.0,0.0,11.0,9.0,200.0,0.72,4.0,3.0,15.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0,1,1,2.0
138,25.0,28.0,1.0,2.0,2.0,2.0,18.0,3.0,4.0,0.0,6.0,3.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,3.0,2.0,0,2,1.0,1.0,0.0,1.0,0.0,0.0,1,1,4.0
139,30.0,9.0,3.0,3.0,2.0,0.0,19.0,3.0,4.0,0.0,12.0,2.0,1.0,0.0,9.0,7.0,200.0,0.72,4.0,4.0,11.0,0,2,1.0,1.0,5.0,1.0,1.0,8.0,3,1,2.0
140,32.0,9.0,1.0,3.0,1.0,7.0,22.0,4.0,1.0,0.0,10.0,2.0,4.0,0.0,4.0,4.0,200.0,0.72,4.0,1.0,5.0,1,1,1.0,0.0,2.0,0.0,0.0,2.0,2,1,1.0
141,45.0,29.0,3.0,3.0,1.0,5.0,13.0,3.0,2.0,0.0,9.0,2.0,2.0,0.0,5.0,3.0,200.0,0.72,4.0,4.0,6.0,0,1,1.0,1.0,2.0,0.0,0.0,1.0,2,1,1.0
142,38.0,3.0,4.0,3.0,2.0,3.0,20.0,4.0,2.0,0.0,19.0,2.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,3.0,3.0,0,1,1.0,0.0,4.0,0.0,1.0,1.0,2,1,0.0
143,30.0,18.0,1.0,3.0,1.0,1.0,14.0,3.0,3.0,0.0,5.0,4.0,2.0,0.0,4.0,4.0,200.0,0.72,4.0,3.0,5.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,2,1,4.0
144,32.0,9.0,4.0,1.0,2.0,0.0,17.0,3.0,4.0,3.0,9.0,2.0,4.0,0.0,7.0,7.0,200.0,0.72,4.0,4.0,8.0,0,1,2.0,1.0,2.0,2.0,0.0,0.0,1,1,4.0
145,30.0,5.0,4.0,3.0,1.0,5.0,14.0,3.0,4.0,1.0,8.0,3.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,1.0,3.0,0,1,1.0,0.0,4.0,2.0,0.0,1.0,2,1,1.0
146,30.0,2.0,2.0,2.0,1.0,0.0,13.0,3.0,4.0,0.0,6.0,3.0,3.0,0.0,3.0,2.0,200.0,0.72,4.0,4.0,5.0,0,1,1.0,1.0,2.0,0.0,0.0,2.0,2,1,1.0
147,41.0,10.0,4.0,2.0,4.0,4.0,13.0,3.0,2.0,1.0,21.0,2.0,2.0,0.0,6.0,7.0,200.0,0.72,4.0,1.0,7.0,0,2,2.0,1.0,0.0,2.0,0.0,5.0,2,0,2.0
148,41.0,9.0,3.0,3.0,1.0,2.0,21.0,4.0,4.0,1.0,7.0,2.0,3.0,0.0,0.0,4.0,200.0,0.72,4.0,1.0,5.0,0,0,1.0,1.0,0.0,1.0,0.0,2.0,2,1,0.0
149,19.0,3.0,2.0,3.0,1.0,1.0,14.0,3.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,2.0,1.0,0,0,1.0,0.0,2.0,0.0,0.0,2.0,2,1,2.0
150,40.0,26.0,2.0,3.0,2.0,1.0,11.0,3.0,1.0,1.0,20.0,2.0,3.0,0.0,7.0,13.0,200.0,0.72,4.0,2.0,20.0,0,2,2.0,0.0,2.0,2.0,0.0,1.0,2,1,1.0
151,35.0,1.0,3.0,3.0,3.0,1.0,13.0,3.0,1.0,2.0,10.0,3.0,3.0,0.0,8.0,6.0,200.0,0.72,4.0,2.0,10.0,0,2,1.0,1.0,3.0,1.0,0.0,0.0,1,1,1.0
152,53.0,6.0,2.0,3.0,2.0,2.0,20.0,4.0,4.0,1.0,13.0,3.0,1.0,0.0,7.0,5.0,200.0,0.72,4.0,3.0,7.0,0,0,1.0,1.0,3.0,1.0,1.0,6.0,1,1,2.0
153,45.0,9.0,2.0,3.0,2.0,8.0,18.0,3.0,3.0,1.0,20.0,2.0,1.0,0.0,9.0,15.0,200.0,0.72,4.0,2.0,17.0,0,0,1.0,1.0,0.0,2.0,0.0,2.0,2,1,1.0
154,32.0,8.0,2.0,3.0,3.0,1.0,14.0,3.0,4.0,0.0,9.0,2.0,3.0,0.0,8.0,7.0,200.0,0.72,4.0,4.0,9.0,0,2,2.0,0.0,3.0,0.0,0.0,0.0,1,1,2.0
155,29.0,1.0,4.0,3.0,2.0,1.0,13.0,3.0,1.0,1.0,10.0,1.0,3.0,0.0,7.0,9.0,200.0,0.72,4.0,3.0,10.0,0,1,0.0,1.0,4.0,1.0,0.0,3.0,2,1,4.0
156,51.0,7.0,2.0,2.0,2.0,2.0,17.0,3.0,3.0,0.0,10.0,2.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,3.0,1.0,0,2,1.0,1.0,2.0,1.0,0.0,3.0,2,1,2.0
157,58.0,9.0,2.0,2.0,1.0,4.0,20.0,4.0,2.0,1.0,9.0,3.0,2.0,0.0,0.0,0.0,200.0,0.72,4.0,2.0,1.0,0,1,1.0,0.0,2.0,1.0,1.0,1.0,2,1,2.0
158,40.0,4.0,3.0,2.0,3.0,7.0,11.0,3.0,1.0,1.0,15.0,2.0,2.0,0.0,11.0,11.0,200.0,0.72,4.0,4.0,12.0,0,2,1.0,1.0,3.0,1.0,0.0,0.0,1,1,1.0
159,34.0,2.0,3.0,3.0,1.0,6.0,18.0,3.0,4.0,1.0,6.0,3.0,3.0,0.0,3.0,2.0,200.0,0.72,4.0,3.0,4.0,0,0,2.0,0.0,3.0,1.0,0.0,6.0,1,1,1.0
160,22.0,19.0,3.0,3.0,1.0,1.0,24.0,4.0,1.0,2.0,2.0,6.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,1.0,2,1,2.0
161,27.0,9.0,4.0,3.0,1.0,6.0,18.0,3.0,4.0,1.0,6.0,1.0,1.0,0.0,2.0,2.0,200.0,0.72,4.0,2.0,2.0,0,0,0.0,1.0,2.0,2.0,0.0,1.0,2,1,0.0
162,28.0,21.0,3.0,3.0,1.0,1.0,11.0,3.0,3.0,1.0,5.0,2.0,1.0,0.0,2.0,2.0,200.0,0.72,4.0,4.0,5.0,0,1,1.0,1.0,2.0,1.0,0.0,1.0,2,1,0.0
163,57.0,24.0,3.0,4.0,3.0,3.0,16.0,3.0,2.0,1.0,12.0,2.0,1.0,0.0,3.0,4.0,200.0,0.72,4.0,4.0,5.0,0,2,1.0,1.0,0.0,2.0,1.0,4.0,2,1,4.0
164,27.0,3.0,3.0,2.0,1.0,1.0,15.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,200.0,0.72,4.0,3.0,1.0,0,0,0.0,1.0,2.0,2.0,1.0,1.0,2,1,4.0
165,50.0,11.0,3.0,3.0,5.0,3.0,15.0,3.0,2.0,0.0,21.0,5.0,3.0,0.0,4.0,4.0,200.0,0.72,4.0,2.0,5.0,0,2,1.0,0.0,0.0,0.0,0.0,5.0,2,1,3.0
166,41.0,14.0,1.0,3.0,1.0,4.0,12.0,3.0,1.0,1.0,13.0,2.0,3.0,0.0,8.0,8.0,200.0,0.72,4.0,3.0,9.0,0,0,1.0,1.0,0.0,2.0,0.0,1.0,2,1,0.0
167,30.0,5.0,2.0,3.0,3.0,2.0,12.0,3.0,3.0,1.0,12.0,2.0,3.0,0.0,9.0,4.0,200.0,0.72,4.0,4.0,10.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0,1,0,1.0
168,38.0,1.0,1.0,2.0,2.0,4.0,22.0,4.0,3.0,0.0,12.0,2.0,4.0,0.0,3.0,7.0,200.0,0.72,4.0,4.0,8.0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0
169,32.0,6.0,3.0,3.0,1.0,3.0,20.0,4.0,1.0,0.0,8.0,2.0,3.0,0.0,4.0,4.0,200.0,0.72,4.0,3.0,5.0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,2,1,2.0
170,27.0,17.0,3.0,3.0,1.0,0.0,16.0,3.0,4.0,1.0,6.0,3.0,2.0,0.0,2.0,1.0,200.0,0.72,4.0,2.0,5.0,0,1,1.0,1.0,4.0,1.0,1.0,1.0,2,1,2.0
171,19.0,1.0,3.0,1.0,1.0,0.0,21.0,4.0,1.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,200.0,0.72,4.0,1.0,0.0,1,0,2.0,0.0,4.0,0.0,0.0,6.0,1,1,3.0
172,36.0,3.0,4.0,3.0,1.0,4.0,12.0,3.0,3.0,0.0,13.0,3.0,2.0,0.0,7.0,2.0,200.0,0.72,4.0,2.0,8.0,0,0,2.0,1.0,2.0,0.0,0.0,2.0,2,0,2.0
173,30.0,9.0,3.0,3.0,2.0,1.0,11.0,3.0,3.0,2.0,12.0,4.0,3.0,0.0,9.0,10.0,200.0,0.72,4.0,1.0,12.0,0,1,0.0,1.0,2.0,2.0,0.0,2.0,2,0,1.0
174,45.0,4.0,3.0,3.0,2.0,4.0,11.0,3.0,1.0,1.0,9.0,3.0,4.0,0.0,4.0,3.0,200.0,0.72,4.0,1.0,5.0,0,1,1.0,0.0,0.0,2.0,1.0,0.0,1,1,0.0
175,56.0,8.0,3.0,3.0,1.0,4.0,18.0,3.0,3.0,1.0,19.0,3.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,1.0,2.0,0,1,1.0,0.0,0.0,2.0,1.0,1.0,2,1,2.0
176,33.0,2.0,3.0,3.0,1.0,0.0,14.0,3.0,1.0,0.0,4.0,2.0,4.0,0.0,1.0,2.0,200.0,0.72,4.0,4.0,3.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,1,1.0
177,19.0,2.0,2.0,2.0,1.0,1.0,22.0,4.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,200.0,0.72,4.0,4.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,2.0,2,1,1.0
178,46.0,1.0,2.0,3.0,3.0,1.0,25.0,4.0,3.0,3.0,24.0,2.0,3.0,0.0,13.0,7.0,200.0,0.72,4.0,1.0,24.0,0,2,1.0,0.0,3.0,2.0,0.0,0.0,1,0,0.0
179,38.0,9.0,3.0,3.0,1.0,1.0,12.0,3.0,3.0,0.0,2.0,3.0,3.0,0.0,2.0,1.0,200.0,0.72,4.0,4.0,2.0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,2,1,0.0
180,31.0,12.0,3.0,3.0,1.0,8.0,23.0,4.0,3.0,1.0,7.0,0.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,4.0,4.0,0,1,1.0,0.0,2.0,1.0,1.0,1.0,2,1,0.0
181,34.0,27.0,4.0,3.0,1.0,2.0,15.0,3.0,4.0,0.0,9.0,3.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,2.0,3.0,0,0,1.0,0.0,2.0,0.0,0.0,1.0,2,1,0.0
182,41.0,20.0,2.0,3.0,1.0,1.0,22.0,4.0,4.0,0.0,4.0,5.0,2.0,0.0,3.0,2.0,200.0,0.72,4.0,2.0,4.0,1,1,1.0,0.0,3.0,0.0,1.0,6.0,1,1,3.0
183,50.0,1.0,3.0,2.0,1.0,2.0,15.0,3.0,4.0,1.0,5.0,2.0,2.0,0.0,2.0,2.0,200.0,0.72,4.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,2,1,0.0
184,53.0,13.0,4.0,4.0,2.0,1.0,11.0,3.0,3.0,2.0,5.0,3.0,3.0,0.0,2.0,3.0,200.0,0.72,4.0,1.0,4.0,0,1,1.0,0.0,2.0,2.0,0.0,3.0,2,1,4.0
185,33.0,14.0,4.0,3.0,1.0,1.0,13.0,3.0,4.0,1.0,8.0,5.0,3.0,0.0,7.0,6.0,200.0,0.72,4.0,2.0,8.0,0,1,1.0,0.0,2.0,1.0,0.0,1.0,2,1,0.0
186,40.0,4.0,4.0,3.0,5.0,1.0,14.0,3.0,2.0,1.0,21.0,2.0,3.0,0.0,8.0,9.0,200.0,0.72,4.0,3.0,20.0,0,2,1.0,0.0,2.0,1.0,0.0,5.0,2,0,0.0
187,55.0,14.0,3.0,4.0,5.0,8.0,11.0,3.0,4.0,0.0,36.0,3.0,3.0,0.0,15.0,15.0,200.0,0.72,4.0,2.0,24.0,0,2,1.0,1.0,2.0,0.0,0.0,7.0,2,1,2.0
188,34.0,2.0,4.0,2.0,2.0,1.0,17.0,3.0,3.0,0.0,10.0,2.0,2.0,0.0,9.0,9.0,200.0,0.72,4.0,3.0,10.0,0,2,2.0,1.0,0.0,1.0,0.0,3.0,2,1,2.0
189,51.0,3.0,4.0,3.0,4.0,3.0,18.0,3.0,3.0,0.0,21.0,6.0,3.0,0.0,7.0,0.0,200.0,0.72,4.0,2.0,7.0,0,2,1.0,0.0,2.0,0.0,0.0,4.0,2,1,1.0
190,52.0,1.0,3.0,2.0,5.0,0.0,14.0,3.0,1.0,1.0,34.0,5.0,3.0,0.0,18.0,9.0,200.0,0.72,4.0,3.0,33.0,0,2,1.0,1.0,0.0,1.0,0.0,5.0,2,0,0.0
191,27.0,9.0,4.0,3.0,1.0,1.0,16.0,3.0,4.0,0.0,7.0,2.0,2.0,0.0,7.0,3.0,200.0,0.72,4.0,2.0,7.0,0,0,1.0,0.0,2.0,0.0,0.0,1.0,2,1,2.0
192,35.0,23.0,2.0,2.0,2.0,3.0,13.0,3.0,1.0,0.0,8.0,1.0,3.0,0.0,0.0,1.0,200.0,0.72,4.0,3.0,1.0,1,2,1.0,1.0,0.0,1.0,1.0,3.0,2,1,2.0
193,43.0,7.0,4.0,4.0,1.0,4.0,14.0,3.0,4.0,3.0,7.0,3.0,4.0,0.0,4.0,2.0,200.0,0.72,4.0,4.0,5.0,0,0,0.0,1.0,2.0,2.0,0.0,1.0,2,1,0.0
194,45.0,2.0,1.0,2.0,4.0,9.0,23.0,4.0,4.0,1.0,22.0,1.0,3.0,0.0,8.0,8.0,200.0,0.72,4.0,4.0,20.0,0,2,0.0,1.0,2.0,1.0,0.0,5.0,2,0,3.0
195,37.0,21.0,2.0,4.0,1.0,1.0,12.0,3.0,1.0,1.0,8.0,3.0,2.0,0.0,7.0,7.0,200.0,0.72,4.0,1.0,8.0,0,1,1.0,1.0,0.0,1.0,1.0,1.0,2,1,4.0
196,35.0,2.0,2.0,3.0,2.0,5.0,11.0,3.0,4.0,0.0,10.0,5.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,2.0,6.0,0,1,2.0,0.0,2.0,0.0,0.0,2.0,2,1,2.0
197,42.0,21.0,3.0,3.0,2.0,2.0,16.0,3.0,2.0,1.0,11.0,5.0,3.0,0.0,3.0,2.0,200.0,0.72,4.0,3.0,5.0,0,2,0.0,0.0,2.0,2.0,0.0,3.0,2,1,2.0
198,38.0,2.0,4.0,3.0,2.0,9.0,14.0,3.0,2.0,0.0,14.0,3.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,3.0,1.0,0,2,1.0,1.0,0.0,1.0,0.0,3.0,2,1,1.0
199,38.0,29.0,4.0,3.0,2.0,3.0,18.0,3.0,1.0,1.0,9.0,3.0,1.0,0.0,7.0,7.0,200.0,0.72,4.0,4.0,7.0,0,2,1.0,1.0,4.0,1.0,0.0,3.0,2,1,0.0
200,27.0,1.0,3.0,2.0,2.0,5.0,19.0,3.0,3.0,1.0,6.0,1.0,3.0,0.0,2.0,0.0,200.0,0.72,4.0,1.0,2.0,0,1,2.0,1.0,4.0,1.0,0.0,3.0,2,1,1.0
201,49.0,18.0,4.0,3.0,2.0,1.0,15.0,3.0,1.0,2.0,7.0,0.0,3.0,0.0,7.0,7.0,200.0,0.72,4.0,4.0,7.0,0,2,0.0,1.0,0.0,2.0,1.0,3.0,2,1,4.0
202,34.0,10.0,4.0,3.0,1.0,1.0,17.0,3.0,4.0,1.0,5.0,4.0,4.0,0.0,3.0,0.0,200.0,0.72,4.0,3.0,5.0,0,1,2.0,1.0,2.0,2.0,1.0,1.0,2,1,0.0
203,40.0,19.0,3.0,3.0,2.0,8.0,15.0,3.0,3.0,1.0,15.0,2.0,4.0,0.0,2.0,7.0,200.0,0.72,4.0,4.0,7.0,0,1,1.0,1.0,2.0,1.0,1.0,2.0,2,1,2.0
204,38.0,29.0,2.0,3.0,2.0,7.0,19.0,3.0,2.0,0.0,17.0,2.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,1.0,1.0,1,2,1.0,1.0,2.0,1.0,1.0,4.0,2,1,1.0
205,29.0,27.0,2.0,3.0,3.0,1.0,22.0,4.0,4.0,3.0,10.0,3.0,2.0,0.0,4.0,9.0,200.0,0.72,4.0,4.0,10.0,1,2,1.0,0.0,3.0,1.0,0.0,0.0,1,1,4.0
206,22.0,5.0,4.0,4.0,1.0,1.0,16.0,3.0,1.0,1.0,4.0,2.0,2.0,0.0,2.0,2.0,200.0,0.72,4.0,2.0,4.0,0,0,1.0,1.0,0.0,2.0,1.0,1.0,2,1,2.0
207,36.0,18.0,2.0,3.0,1.0,1.0,13.0,3.0,1.0,0.0,8.0,2.0,3.0,0.0,1.0,7.0,200.0,0.72,4.0,4.0,8.0,0,0,2.0,0.0,2.0,0.0,0.0,2.0,2,1,1.0
208,40.0,9.0,4.0,2.0,2.0,9.0,14.0,3.0,4.0,1.0,5.0,5.0,1.0,0.0,2.0,2.0,200.0,0.72,4.0,4.0,3.0,0,1,0.0,1.0,0.0,1.0,0.0,4.0,2,1,2.0
209,46.0,1.0,4.0,3.0,3.0,7.0,16.0,3.0,3.0,1.0,17.0,3.0,3.0,0.0,2.0,3.0,200.0,0.72,4.0,1.0,4.0,0,2,1.0,1.0,2.0,2.0,0.0,4.0,2,1,2.0
210,32.0,4.0,4.0,1.0,3.0,1.0,11.0,3.0,3.0,0.0,14.0,2.0,2.0,0.0,8.0,8.0,200.0,0.72,4.0,4.0,14.0,1,2,1.0,1.0,2.0,1.0,0.0,0.0,1,0,4.0
211,30.0,1.0,3.0,2.0,3.0,1.0,22.0,4.0,3.0,0.0,12.0,2.0,3.0,0.0,8.0,8.0,200.0,0.72,4.0,3.0,11.0,0,2,0.0,1.0,0.0,0.0,0.0,3.0,2,1,3.0
212,27.0,20.0,4.0,3.0,2.0,1.0,14.0,3.0,4.0,0.0,7.0,2.0,3.0,0.0,7.0,7.0,200.0,0.72,4.0,3.0,7.0,0,2,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0
213,51.0,8.0,2.0,2.0,3.0,5.0,16.0,3.0,4.0,2.0,16.0,5.0,1.0,0.0,9.0,7.0,200.0,0.72,4.0,2.0,10.0,0,2,1.0,1.0,0.0,1.0,0.0,7.0,2,1,2.0
214,30.0,3.0,4.0,3.0,1.0,5.0,11.0,3.0,3.0,0.0,8.0,5.0,3.0,0.0,2.0,4.0,200.0,0.72,4.0,1.0,5.0,1,1,1.0,0.0,4.0,0.0,1.0,1.0,2,1,1.0
215,41.0,6.0,4.0,3.0,3.0,3.0,18.0,3.0,3.0,0.0,16.0,3.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,4.0,1.0,0,2,1.0,0.0,0.0,0.0,1.0,5.0,1,1,2.0
216,30.0,26.0,3.0,2.0,2.0,5.0,15.0,3.0,3.0,0.0,9.0,5.0,2.0,0.0,3.0,1.0,200.0,0.72,4.0,1.0,6.0,1,2,2.0,0.0,3.0,0.0,0.0,0.0,1,1,4.0
217,29.0,1.0,3.0,3.0,1.0,0.0,14.0,3.0,4.0,0.0,7.0,1.0,2.0,0.0,2.0,5.0,200.0,0.72,4.0,3.0,6.0,1,0,1.0,1.0,4.0,0.0,0.0,1.0,2,1,3.0
218,45.0,6.0,4.0,2.0,3.0,6.0,12.0,3.0,4.0,0.0,23.0,2.0,3.0,0.0,7.0,8.0,200.0,0.72,4.0,4.0,19.0,0,2,0.0,0.0,2.0,0.0,0.0,0.0,1,0,2.0
219,54.0,3.0,4.0,3.0,2.0,2.0,14.0,3.0,4.0,1.0,16.0,4.0,3.0,0.0,2.0,5.0,200.0,0.72,4.0,1.0,6.0,0,2,1.0,0.0,3.0,1.0,0.0,0.0,1,1,3.0
220,36.0,5.0,4.0,3.0,2.0,8.0,16.0,3.0,4.0,0.0,16.0,3.0,4.0,0.0,11.0,7.0,200.0,0.72,4.0,2.0,13.0,0,2,1.0,1.0,0.0,0.0,0.0,2.0,2,1,1.0
